"sig.id"	"Immune.sig"	"UP.padj"	"UP.ES"	"UP.NES"	"tau"	"type"	"common_name"	"source"	"source_id"	"method"	"coef"	"consensus"	"MOA"	"Status"	"Target"	"DSS"
"sig_7500"	"Genes_UP"	0.146750524109015	0.309171743953762	1.21126505957154	25.4726357871907	"D1"	"desoxycorticosterone"	"LINCS"	"BRD-A75402480"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_10707"	"Genes_UP"	0.546263345195729	0.249001628193959	0.952972867691013	25.4712729559058	"D1"	"SR-48692"	"LINCS"	"BRD-K25075681"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6701"	"Genes_UP"	0.496746203904555	0.250619722378838	0.970169636307181	25.4622200250149	"D1"	"veliparib"	"LINCS"	"BRD-A50364343"	"LIMMA_t"	"trt"	0	"PARP inhibitor"	"Experimental"	"PARP1, PARP2"	0.607751136159555
"sig_2663"	"Genes_UP"	0.804040404040404	0.206340422460761	0.80804436937754	25.4621962874172	"D1"	"pefloxacin"	"LINCS"	"BRD-K55034111"	"LIMMA_t"	"trt"	1	"bacterial DNA gyrase inhibitor"	"Approved"	"TOP2A"	NA
"sig_17194"	"Genes_UP"	0.751046025104602	0.222035286063563	0.839740993199138	25.4465098463221	"D1"	"tioguanine"	"LINCS"	"BRD-K75649340"	"LIMMA_t"	"trt"	1	"purine antagonist"	"Experimental"	NA	NA
"sig_1437"	"Genes_UP"	0.398230088495575	0.270154274380786	1.03062957299159	25.4310243736779	"D1"	"ZK-756326"	"LINCS"	"BRD-K56403959"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1115"	"Genes_UP"	0.757407407407407	0.21705031136445	0.842891633566784	25.4284239485456	"D1"	"ST-014147"	"LINCS"	"BRD-A03926027"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7004"	"Genes_UP"	0.434615384615385	-0.276361666379425	-1.01497589367944	-25.4270326557258	"D1"	"AZD-8330"	"LINCS"	"BRD-K37687095"	"LIMMA_t"	"trt"	1	"MEK inhibitor"	"Experimental"	NA	0.667324250839233
"sig_1132"	"Genes_UP"	0.582822085889571	0.244165751707767	0.933350156300609	25.4262008536329	"D1"	"dropropizine"	"LINCS"	"BRD-A29349577"	"LIMMA_t"	"trt"	1	"antitussive"	"Approved"	NA	NA
"sig_3561"	"Genes_UP"	0.343698854337152	0.279448987622452	1.07485252340258	25.4196061598713	"D1"	"O-2050"	"LINCS"	"BRD-K02590140"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.578016419542881
"sig_3410"	"Genes_UP"	0.104166666666667	0.333685336681867	1.30812679748942	25.4035862774781	"D1"	"berbamine"	"LINCS"	"BRD-K50464341"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.659219148266526
"sig_2606"	"Genes_UP"	0.5	0.245769933557223	0.978091166473548	25.4026051246584	"D1"	"galantamine"	"LINCS"	"BRD-K49481516"	"LIMMA_t"	"trt"	0	"acetylcholinesterase inhibitor"	"Approved"	"ACHE, BCHE, CHRNA1, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG"	NA
"sig_5768"	"Genes_UP"	0.257831325301205	0.278951210274438	1.13101902058814	25.401021744693	"D1"	"ticlopidine"	"LINCS"	"BRD-K00603606"	"LIMMA_t"	"trt"	1	"purinergic receptor antagonist"	"Approved"	"P2RY12"	0.47454709412206
"sig_6676"	"Genes_UP"	0.380333951762523	0.270977631194042	1.04808033285229	25.3837190268249	"D1"	"tigecycline"	"LINCS"	"BRD-A34462049"	"LIMMA_t"	"trt"	1	"bacterial 30S ribosomal subunit inhibitor"	"Approved"	NA	0.604817589553645
"sig_6985"	"Genes_UP"	0.65450643776824	0.230673909068436	0.898339458046181	25.3614843677442	"D1"	"naproxol"	"LINCS"	"BRD-K34014345"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.549066964022773
"sig_11513"	"Genes_UP"	0.859848484848485	0.200517004486167	0.773749347109642	25.3378091172744	"D1"	"fluvoxamine"	"LINCS"	"BRD-K31534764"	"LIMMA_t"	"trt"	0	"selective serotonin reuptake inhibitor (SSRI)"	"Approved"	"SLC6A4"	0.58511782528439
"sig_6774"	"Genes_UP"	0.656319290465632	-0.241566498632828	-0.899846554323506	-25.3304264567066	"D1"	"emetine"	"LINCS"	"BRD-K01976263"	"LIMMA_t"	"trt"	0	"protein synthesis inhibitor"	"Experimental"	"RPS2"	0.677173726259292
"sig_5556"	"Genes_UP"	0.616257088846881	-0.236019193472956	-0.892581162581032	-25.3245146227735	"D1"	"VU-0447126-2"	"LINCS"	"BRD-A20846977"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_18641"	"Genes_UP"	0.2994555353902	0.283641666705018	1.09455356440828	25.3114814867546	"D1"	"paclitaxel"	"LINCS"	"BRD-K86858124"	"LIMMA_t"	"trt"	0	"tubulin polymerization inhibitor"	"Approved"	"BCL2, MAP2, MAP4, MAPT, NR1I2, TLR4, TUBB, TUBB1"	0.572977585802398
"sig_3315"	"Genes_UP"	0.233766233766234	0.303537399117115	1.15456630315849	25.2976585950865	"D1"	"tyrphostin-AG-555"	"LINCS"	"BRD-K72783841"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.575890517894903
"sig_12175"	"Genes_UP"	0.26	0.2801167249136	1.1166342785872	25.2813521926516	"D1"	"lanatoside-c"	"LINCS"	"BRD-K36760124"	"LIMMA_t"	"trt"	0	"cardiac glycoside"	"Experimental"	NA	NA
"sig_17120"	"Genes_UP"	0.609218436873748	0.233628364097155	0.90916953911422	25.2715606120454	"D1"	"cinnarizine"	"LINCS"	"BRD-K74927006"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	"CACNA1C, CACNA1D, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1"	NA
"sig_15613"	"Genes_UP"	0.238289205702648	0.304034272612779	1.14875881982172	25.266749555581	"D1"	"docetaxel"	"LINCS"	"BRD-K63265447"	"LIMMA_t"	"trt"	0	"tubulin polymerization inhibitor"	"Approved"	"BCL2, MAP2, MAP4, MAPT, NR1I2, TUBB, TUBB1"	0.558664554004431
"sig_740"	"Genes_UP"	0.19917864476386	0.306291496130246	1.18298935237821	25.2657968138528	"D1"	"UTMB-00530"	"LINCS"	"BRD-K50297939"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20615"	"Genes_UP"	0.402414486921529	0.26293784284709	1.04410604612627	25.2300636834733	"D1"	"camptothecin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"topoisomerase inhibitor"	"Experimental"	"TOP1"	0.680720112719693
"sig_526"	"Genes_UP"	0.627358490566038	0.234256171551716	0.913314137624087	25.219309419693	"D1"	"ipriflavone"	"LINCS"	"BRD-K93618743"	"LIMMA_t"	"trt"	1	"bone resorption inhibitor"	"Approved"	NA	NA
"sig_2531"	"Genes_UP"	0.139024390243902	0.316972632072493	1.26671150708088	25.2091039934933	"D1"	"NAN-190"	"LINCS"	"BRD-K69195780"	"LIMMA_t"	"trt"	1	"serotonin receptor agonist"	"Experimental"	"ADRA1A, ADRA1B, ADRA1D, HTR1A, HTR1F"	NA
"sig_15541"	"Genes_UP"	0.518763796909492	0.240964782151817	0.950145521784443	25.2090158118685	"D1"	"gabapentin"	"LINCS"	"BRD-K62737565"	"LIMMA_t"	"trt"	1	"calcium channel blocker"	"Approved"	"ADORA1, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B"	NA
"sig_3483"	"Genes_UP"	0.601518026565465	0.233741771087431	0.913520577217955	25.197913366748	"D1"	"L-803087"	"LINCS"	"BRD-A35511923"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7343"	"Genes_UP"	0.590339892665474	0.24242315367269	0.921542096197279	25.1943663754556	"D1"	"praziquantel"	"LINCS"	"BRD-A21858158"	"LIMMA_t"	"trt"	1	"anthelmintic agent"	"Approved"	NA	0.675703713498556
"sig_20576"	"Genes_UP"	0.0904761904761905	0.32698497767329	1.30567355162205	25.1764834699297	"D1"	"iloprost"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"platelet aggregation inhibitor, prostanoid receptor agonist"	"Approved"	NA	0.588062459253723
"sig_3254"	"Genes_UP"	0.72568093385214	0.220580373384745	0.853818642338123	25.1647155943362	"D1"	"ozagrel"	"LINCS"	"BRD-K53061490"	"LIMMA_t"	"trt"	0	"thromboxane synthase inhibitor"	"Approved"	"TBXAS1"	NA
"sig_7578"	"Genes_UP"	0.572212065813528	0.233547230038654	0.926809768275396	25.1465429728384	"D1"	"hydroxychloroquine"	"LINCS"	"BRD-A99117172"	"LIMMA_t"	"trt"	1	"antimalarial agent"	"Approved"	"TLR7, TLR9"	NA
"sig_20775"	"Genes_UP"	0.711805555555556	-0.220706092249934	-0.853796433210114	-25.12878948172	"D1"	"nitrofural"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.528819054675669
"sig_1149"	"Genes_UP"	0.918854415274463	-0.184531722230385	-0.742064081461575	-25.1174317377436	"D1"	"equilin"	"LINCS"	"BRD-K04046242"	"LIMMA_t"	"trt"	0	"estrogen receptor agonist"	"Experimental"	"HSD17B1"	0.611944244326686
"sig_2900"	"Genes_UP"	0.162790697674419	-0.310961667480595	-1.2229413079101	-25.1060846725516	"D1"	"evoxine"	"LINCS"	"BRD-K47693913"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7501"	"Genes_UP"	0.634433962264151	-0.220941319145545	-0.901377201673228	-25.0996057976632	"D1"	"kavain"	"LINCS"	"BRD-A75455249"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20807"	"Genes_UP"	0.651515151515151	-0.234020562082291	-0.894049839135756	-25.0588345284824	"D1"	"saquinavir"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"HIV protease inhibitor"	"Approved"	"CYP3A4"	NA
"sig_7362"	"Genes_UP"	0.348659003831418	0.275825044022371	1.0713440979525	25.0515730477699	"D1"	"carbetocin"	"LINCS"	"BRD-A32161980"	"LIMMA_t"	"trt"	1	"oxytocin receptor agonist"	"Approved"	NA	0.55529701346991
"sig_25"	"Genes_UP"	0.388501742160279	0.272863840433047	1.04335708526908	25.0502570658261	"D1"	"cimaterol"	"LINCS"	"BRD-A65440446"	"LIMMA_t"	"trt"	1	"adrenergic receptor agonist"	"Experimental"	"ADRB1, ADRB2, ADRB3"	NA
"sig_18036"	"Genes_UP"	0.748603351955307	-0.217469059849349	-0.833868181934932	-25.0389245167997	"D1"	"SB-239063"	"LINCS"	"BRD-K82091397"	"LIMMA_t"	"trt"	0	"p38 MAPK inhibitor"	"Experimental"	"MAPK11, MAPK14, PTGS2"	0.570254941759754
"sig_1381"	"Genes_UP"	0.438931297709924	-0.261339158307857	-1.00597792964065	-25.0383767328209	"D1"	"SSR-69071"	"LINCS"	"BRD-K72895815"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.621862466644216
"sig_3679"	"Genes_UP"	0.448015122873346	-0.263144574182312	-1.00204070341028	-25.0093705700265	"D1"	"PSH-026"	"LINCS"	"BRD-K82566177"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2452"	"Genes_UP"	0.495327102803738	0.258337758972416	0.995235406196687	25.0079705262742	"D1"	"clebopride"	"LINCS"	"BRD-K17294426"	"LIMMA_t"	"trt"	1	"dopamine receptor antagonist"	"Approved"	"ACHE, DRD2"	NA
"sig_3125"	"Genes_UP"	0.313304721030043	0.284022389605096	1.08496384656567	25.0015662231814	"D1"	"iodophenpropit"	"LINCS"	"BRD-K51918615"	"LIMMA_t"	"trt"	1	"histamine receptor antagonist"	"Experimental"	"HRH3, HRH4"	0.55374616262594
"sig_2132"	"Genes_UP"	0.435387673956262	-0.261628315168653	-0.999996656375599	-25.0009989069145	"D1"	"gestrinone"	"LINCS"	"BRD-A94793051"	"LIMMA_t"	"trt"	0	"progesterone receptor antagonist"	"Approved"	"AR, ESR1, PGR"	NA
"sig_17577"	"Genes_UP"	0.104018912529551	0.333062431338209	1.27779831192206	24.9984741742498	"D1"	"lonidamine"	"LINCS"	"BRD-K78513633"	"LIMMA_t"	"trt"	0	"glucokinase inhibitor"	"Approved"	"GCK"	0.64187597938647
"sig_3493"	"Genes_UP"	0.66412213740458	-0.222662618469382	-0.872675749702705	-24.9651831853843	"D1"	"L-692585"	"LINCS"	"BRD-K70241288"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20657"	"Genes_UP"	0.378326996197719	0.26960252197656	1.0545470258353	24.9565642445893	"D1"	"bisphenol-a"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"synthetic estrogen"	"Experimental"	NA	NA
"sig_5677"	"Genes_UP"	0.44212962962963	0.250600785311758	1.00185317834011	24.9507998721124	"D1"	"nitrendipine"	"LINCS"	"BRD-A02006392"	"LIMMA_t"	"trt"	0	"calcium channel blocker"	"Approved"	"CACNA1C, CACNA1D, CACNA1H, CACNA1S, CACNA2D1, CACNA2D2, CACNB2, CACNG1, KCNN4"	NA
"sig_6709"	"Genes_UP"	0.33826247689464	0.278425425558525	1.05617044451814	24.9468886139069	"D1"	"colforsin"	"LINCS"	"BRD-A55416093"	"LIMMA_t"	"trt"	1	"adenylyl cyclase activator"	"Experimental"	"ADCY2, ADCY5"	0.542577259756054
"sig_20739"	"Genes_UP"	0.676625659050967	0.233544434420956	0.870989725429762	24.930196109641	"D1"	"vecuronium"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"acetylcholine receptor antagonist"	"Approved"	"CHRNA2"	NA
"sig_11742"	"Genes_UP"	0.684210526315789	-0.221819339600233	-0.872477097130387	-24.9225968954105	"D1"	"naproxen"	"LINCS"	"BRD-K33299843"	"LIMMA_t"	"trt"	0	"cyclooxygenase inhibitor"	"Approved"	"PTGS1, PTGS2"	NA
"sig_659"	"Genes_UP"	0.446601941747573	-0.250886648226803	-1.00039028826283	-24.9093260531422	"D1"	"ethambutol"	"LINCS"	"BRD-K54556307"	"LIMMA_t"	"trt"	0	"bacterial cell wall synthesis inhibitor"	"Approved"	NA	NA
"sig_4338"	"Genes_UP"	0.148148148148148	0.326026817877582	1.21139543992772	24.9054264361372	"D1"	"VU-0418946-1"	"LINCS"	"BRD-K44432556"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.718884313225843
"sig_11509"	"Genes_UP"	0.565557729941292	0.242999633047807	0.930644800202087	24.9002053130873	"D1"	"rifabutin"	"LINCS"	"BRD-K31484631"	"LIMMA_t"	"trt"	0	"protein synthesis inhibitor"	"Approved"	"HSP90AA1, HSP90B1"	NA
"sig_7484"	"Genes_UP"	0.47329650092081	0.250559457607653	0.985998167073375	24.8926938156376	"D1"	"timosaponin"	"LINCS"	"BRD-A72666989"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6440"	"Genes_UP"	0.0858895705521472	0.351354671074131	1.35615704766224	24.8915805762702	"D1"	"YM-155"	"LINCS"	"BRD-K24681473"	"LIMMA_t"	"trt"	0	"survivin inhibitor"	"Experimental"	"BIRC5"	0.63774575695221
"sig_6567"	"Genes_UP"	0.631956912028725	-0.232011439711604	-0.897119383498916	-24.8866381788173	"D1"	"tyrphostin-AG-1295"	"LINCS"	"BRD-K57926513"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20850"	"Genes_UP"	0.452873563218391	0.257902655209323	1.01477317265359	24.8780820578053	"D1"	"orantinib"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"	"Experimental"	"AURKA, AURKB, EGFR, FGFR1, FGFR2, KDR, PDGFRA, PDGFRB"	NA
"sig_681"	"Genes_UP"	0.301707779886148	0.29483053662955	1.0887067914262	24.8690061532095	"D1"	"spiramide"	"LINCS"	"BRD-K94512704"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.602893598193309
"sig_14611"	"Genes_UP"	0.227699530516432	-0.283983265905706	-1.14699045872729	-24.8663355107124	"D1"	"isonicotinohydroxamic-acid"	"LINCS"	"BRD-K55478147"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.553123641433558
"sig_2212"	"Genes_UP"	0.505703422053232	-0.251948606018189	-0.981822374811312	-24.8551749702993	"D1"	"norepinephrine"	"LINCS"	"BRD-K39981244"	"LIMMA_t"	"trt"	0	"adrenergic receptor agonist"	"Approved"	"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3, PAH, SLC18A1, SLC18A2"	NA
"sig_3572"	"Genes_UP"	0.273480662983425	0.268031644570239	1.1188943834462	24.8367166870469	"D1"	"SQ-29548"	"LINCS"	"BRD-A91866971"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_964"	"Genes_UP"	0.560975609756098	0.242037939103117	0.934129645844349	24.8346210848568	"D1"	"trioxsalen"	"LINCS"	"BRD-K54790157"	"LIMMA_t"	"trt"	1	"DNA synthesis inhibitor"	"Approved"	NA	NA
"sig_14213"	"Genes_UP"	0.524770642201835	0.259829573869444	0.953302534603559	24.8325430882116	"D1"	"chlorhexidine"	"LINCS"	"BRD-K52256627"	"LIMMA_t"	"trt"	1	"membrane integrity inhibitor"	"Approved"	NA	0.610445423876807
"sig_8277"	"Genes_UP"	0.559380378657487	0.248448485740003	0.930467494638404	24.8266287507424	"D1"	"granisetron"	"LINCS"	"BRD-K05510762"	"LIMMA_t"	"trt"	0	"serotonin receptor antagonist"	"Approved"	"HTR3A"	NA
"sig_6796"	"Genes_UP"	0.678846153846154	0.233701758579051	0.882276530668038	24.8260431248204	"D1"	"hispidin"	"LINCS"	"BRD-K07325606"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.47445677874074
"sig_6836"	"Genes_UP"	0.353680430879713	-0.288107632569501	-1.06636488760692	-24.8000460042732	"D1"	"trametinib"	"LINCS"	"BRD-K12343256"	"LIMMA_t"	"trt"	1	"MEK inhibitor"	"Approved"	"MAP2K1, MAP2K2"	0.702076359744575
"sig_18402"	"Genes_UP"	0.47008547008547	-0.250518363587917	-0.994228263437736	-24.7847728806302	"D1"	"auraptene"	"LINCS"	"BRD-K85013741"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20678"	"Genes_UP"	0.258585858585859	0.307520697140911	1.1468097662275	24.7667652121924	"D1"	"paroxetine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"selective serotonin reuptake inhibitor (SSRI)"	"Approved"	"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4"	0.626874432156429
"sig_9191"	"Genes_UP"	0.287280701754386	0.294956719471743	1.09220881788965	24.7342765640298	"D1"	"BMS-754807"	"LINCS"	"BRD-K13049116"	"LIMMA_t"	"trt"	1	"IGF-1 inhibitor"	"Experimental"	"AKT1, IGF1R"	0.625965767607341
"sig_2736"	"Genes_UP"	0.31237721021611	0.282791266302866	1.09576986062769	24.7317832312485	"D1"	"mosapride"	"LINCS"	"BRD-A39052811"	"LIMMA_t"	"trt"	1	"serotonin receptor agonist"	"Approved"	"HTR4"	0.55491604661975
"sig_2362"	"Genes_UP"	0.842401500938086	-0.204912991371409	-0.776400848464006	-24.727578244426	"D1"	"TBEP"	"LINCS"	"BRD-K50002132"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2693"	"Genes_UP"	0.62962962962963	0.229548878077929	0.904064814017723	24.7068045551496	"D1"	"mesulergine"	"LINCS"	"BRD-K91336023"	"LIMMA_t"	"trt"	1	"dopamine receptor agonist"	"Experimental"	"HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR6, HTR7"	NA
"sig_6775"	"Genes_UP"	0.30945558739255	0.267456055504168	1.08592922596514	24.6988848491446	"D1"	"olaparib"	"LINCS"	"BRD-K02113016"	"LIMMA_t"	"trt"	1	"PARP inhibitor"	"Approved"	"PARP1, PARP2"	0.573849118759967
"sig_5491"	"Genes_UP"	0.672764227642276	-0.225369553695649	-0.887772360637458	-24.6610394757783	"D1"	"KUC104547N"	"LINCS"	"BRD-K40083016"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2587"	"Genes_UP"	0.72952086553323	0.229626870996297	0.845029297332635	24.6512008118887	"D1"	"diphemanil"	"LINCS"	"BRD-K93441486"	"LIMMA_t"	"trt"	1	"acetylcholine receptor antagonist"	"Approved"	"CHRM3"	NA
"sig_7946"	"Genes_UP"	0.204453441295547	0.2955219868832	1.173493360852	24.6239641047899	"D1"	"SD-6-035-A9"	"LINCS"	"BRD-K02589376"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2552"	"Genes_UP"	0.162217659137577	0.313965844414085	1.22616230747318	24.5766216589605	"D1"	"protopine"	"LINCS"	"BRD-K83302049"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_13817"	"Genes_UP"	0.34675615212528	0.26601412021546	1.05688605610638	24.5657650648082	"D1"	"EMF-sumo1-7"	"LINCS"	"BRD-K49181186"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.605781036737473
"sig_6873"	"Genes_UP"	0.23448275862069	0.295022051524763	1.15303012822048	24.5604469833449	"D1"	"aprepitant"	"LINCS"	"BRD-K17306061"	"LIMMA_t"	"trt"	0	"tachykinin antagonist"	"Approved"	"TACR1"	NA
"sig_3325"	"Genes_UP"	0.183189655172414	0.313114678082023	1.2256069764673	24.5463889840623	"D1"	"naloxone"	"LINCS"	"BRD-A41833852"	"LIMMA_t"	"trt"	0	"opioid receptor antagonist"	"Approved"	"CREB1, ESR1, OPRD1, OPRK1, OPRM1, TLR4"	0.450168085339165
"sig_7391"	"Genes_UP"	0.407643312101911	0.25406067908947	1.02232200667567	24.5353197270248	"D1"	"actinomycin-d"	"LINCS"	"BRD-A42383464"	"LIMMA_t"	"trt"	1	"RNA polymerase inhibitor"	"Approved"	NA	NA
"sig_13755"	"Genes_UP"	0.568702290076336	0.240279847574514	0.946481017360652	24.507835056064	"D1"	"SD-6-035-B2"	"LINCS"	"BRD-K48703351"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6950"	"Genes_UP"	0.535315985130111	-0.265057052192492	-0.959443709250101	-24.5056053312295	"D1"	"WH-4025"	"LINCS"	"BRD-K29385665"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.632899091055669
"sig_14550"	"Genes_UP"	0.401079136690647	0.263055155444535	1.02672703187256	24.4603908756666	"D1"	"dienestrol"	"LINCS"	"BRD-K55106630"	"LIMMA_t"	"trt"	0	"estrogen receptor agonist"	"Approved"	"ESR1"	0.52612592606613
"sig_17817"	"Genes_UP"	0.224852071005917	0.289562811390777	1.16436598220898	24.440930473244	"D1"	"gliquidone"	"LINCS"	"BRD-K80396088"	"LIMMA_t"	"trt"	1	"sulfonylurea"	"Approved"	"ABCC8, KCNJ10, KCNJ8"	0.547386504879316
"sig_10645"	"Genes_UP"	0.196629213483146	-0.309940243500108	-1.18959542209576	-24.4324238543043	"D1"	"norethindrone"	"LINCS"	"BRD-K24559712"	"LIMMA_t"	"trt"	0	"progesterone receptor agonist"	"Approved"	"PGR"	NA
"sig_5985"	"Genes_UP"	0.903225806451613	-0.191478989585616	-0.737028807697116	-24.4185222200515	"D1"	"tyrphostin-51"	"LINCS"	"BRD-K47943470"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2490"	"Genes_UP"	0.457805907172996	-0.26227392376466	-1.00089881457909	-24.3674448080278	"D1"	"iopanoic-acid"	"LINCS"	"BRD-A42628519"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.580289279413453
"sig_2026"	"Genes_UP"	0.441988950276243	0.265972252046933	1.01035044661699	24.3308635191497	"D1"	"fluorometholone"	"LINCS"	"BRD-A13133631"	"LIMMA_t"	"trt"	0	"glucocorticoid receptor agonist"	"Approved"	"NR3C1"	0.552474869445826
"sig_2845"	"Genes_UP"	0.823809523809524	0.20282197711918	0.784735588635547	24.3131039228037	"D1"	"purvalanol-b"	"LINCS"	"BRD-K41564320"	"LIMMA_t"	"trt"	1	"tyrosine kinase inhibitor"	"Experimental"	"CDK2, CDK4, CDK5, MAPK1, MAPK3, SRPK2"	NA
"sig_11023"	"Genes_UP"	0.318435754189944	0.2757269176283	1.09522954933607	24.2785560512967	"D1"	"BG-1032"	"LINCS"	"BRD-K27756844"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.629864689366834
"sig_8146"	"Genes_UP"	0.838475499092559	0.203277285991138	0.773059541139067	24.2568926423966	"D1"	"benzofuran"	"LINCS"	"BRD-K04368295"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1152"	"Genes_UP"	0.342105263157895	0.286772730345519	1.07805594701228	24.2498532193294	"D1"	"equilin"	"LINCS"	"BRD-A88080608"	"LIMMA_t"	"trt"	0	"estrogen receptor agonist"	"Experimental"	"HSD17B1"	0.611944244326686
"sig_2503"	"Genes_UP"	0.308724832214765	0.265685377099033	1.08679886955712	24.2275072011016	"D1"	"LY-278584"	"LINCS"	"BRD-A12016240"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_18130"	"Genes_UP"	0.802158273381295	-0.212845622866794	-0.803489806416131	-24.2216552978635	"D1"	"loratadine"	"LINCS"	"BRD-K82795137"	"LIMMA_t"	"trt"	1	"histamine receptor antagonist"	"Approved"	"HRH1"	NA
"sig_2443"	"Genes_UP"	0.468208092485549	0.253488640025304	0.994044485640702	24.2186585499215	"D1"	"CGS-12066B"	"LINCS"	"BRD-K18909381"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.543070874348585
"sig_6133"	"Genes_UP"	0.54014598540146	0.241318398121252	0.955351167816525	24.1850417170813	"D1"	"KUC111774N"	"LINCS"	"BRD-K73037408"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.672386195955444
"sig_42"	"Genes_UP"	0.53544776119403	0.248609577741414	0.955324125381836	24.1767479619958	"D1"	"oxidopamine"	"LINCS"	"BRD-K41809988"	"LIMMA_t"	"trt"	1	"neurotoxin"	"Experimental"	NA	0.572246736848679
"sig_1854"	"Genes_UP"	0.759469696969697	-0.211121711400256	-0.828447823495534	-24.1534355595824	"D1"	"tryptophan"	"LINCS"	"BRD-A07106394"	"LIMMA_t"	"trt"	1	"serotonin receptor partial agonist"	"Approved"	"CASR, IDO1, SLC36A1, WARS, WARS2"	NA
