"DB Signature Name"	"Jaccard"	"pValue"	"Input"	"FDR"
"T.8Eff.Sp.OT1.d5.VSVOva.T.8Eff.Sp.OT1.d8.VSVOva_CD8_Spleen_5dVSVOva_vs_CD8_Spleen_8dVSVOva_UP"	"0.00469483568075117"	"0.563678869249778"	1	"Up signature"
"T.8Eff.Sp.OT1.d5.VSVOva.T.8Eff.Sp.OT1.d8.VSVOva_CD8_Spleen_5dVSVOva_vs_CD8_Spleen_8dVSVOva_DN"	"0.0136986301369863"	"0.0561728645321921"	0.80617912422328	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d10.LisOva_CD8_Spleen_6dLisOva_vs_CD8_10dLisOva_UP"	"0.00476190476190476"	"0.555922229103601"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d10.LisOva_CD8_Spleen_6dLisOva_vs_CD8_10dLisOva_DN"	"0.00448430493273543"	"0.588581878672947"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d15.LisOva_CD8_Spleen_6dLisOva_vs_CD8_15dLisOva_UP"	"0.00478468899521531"	"0.553306587782878"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d15.LisOva_CD8_Spleen_6dLisOva_vs_CD8_15dLisOva_DN"	"0.00393700787401575"	"0.657208539034345"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d8.LisOva_CD8_Spleen_6dLisOva_vs_CD8_8dLisOva_UP"	"0.00462962962962963"	"0.571301874581771"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.LisOva.T.8Eff.Sp.OT1.d8.LisOva_CD8_Spleen_6dLisOva_vs_CD8_8dLisOva_DN"	"0.00540540540540541"	"0.485767480006301"	1	"Up signature"
"T.8Eff.Sp.OT1.d6.VSVOva.T.8Eff.Sp.OT1.d8.VSVOva_CD8_Spleen_6dVSVOva_vs_CD8_Spleen_8dVSVOva_UP"	"0.00985221674876847"	"0.179821189518686"	0.967396318419749	"Up signature"
"T.8Eff.Sp.OT1.d6.VSVOva.T.8Eff.Sp.OT1.d8.VSVOva_CD8_Spleen_6dVSVOva_vs_CD8_Spleen_8dVSVOva_DN"	"0.00952380952380952"	"0.179396318932543"	0.967396318419749	"Up signature"
"T.8Eff.Sp.OT1.d8.LisOva.T.8Eff.Sp.OT1.d10.LisOva_CD8_Spleen_8dLisOva_vs_CD8_10dLisOva_UP"	"0.00476190476190476"	"0.555922229103601"	1	"Up signature"
"T.8Eff.Sp.OT1.d8.LisOva.T.8Eff.Sp.OT1.d10.LisOva_CD8_Spleen_8dLisOva_vs_CD8_10dLisOva_DN"	"0.00448430493273543"	"0.588581878672947"	1	"Up signature"
"T.8Mem.LN.T.8Mem.Sp_CD8_SubcutaneousLN_MemoryPhenotype_vs_CD8_Spleen_MemoryPhenotype_UP"	"0"	"1"	1	"Up signature"
"T.8Mem.LN.T.8Mem.Sp_CD8_SubcutaneousLN_MemoryPhenotype_vs_CD8_Spleen_MemoryPhenotype_DN"	"0"	"1"	1	"Up signature"
"T.8Nve.LN.T.8Mem.LN_CD8_SubcutaneousLN_Naive_vs_CD8_SubcutaneousLN_MemoryPhenotype_UP"	"0.00483091787439614"	"0.548029645027927"	1	"Up signature"
"T.8Nve.LN.T.8Mem.LN_CD8_SubcutaneousLN_Naive_vs_CD8_SubcutaneousLN_MemoryPhenotype_DN"	"0.014218009478673"	"0.0491611663701428"	0.80617912422328	"Up signature"
"T.8Nve.LN.T.8Nve.PP_CD8_SubcutaneousLN_Naive_vs_CD8_PeyersPatches_Naive_UP"	"0"	"1"	1	"Up signature"
"T.8Nve.LN.T.8Nve.PP_CD8_SubcutaneousLN_Naive_vs_CD8_PeyersPatches_Naive_DN"	"0.00469483568075117"	"0.563678869249778"	1	"Up signature"
"T.8Nve.MLN.T.8Nve.PP_CD8_MesentericLN_Naive_vs_CD8_PeyerPatches_Naive_UP"	"0"	"1"	1	"Up signature"
"T.8Nve.MLN.T.8Nve.PP_CD8_MesentericLN_Naive_vs_CD8_PeyerPatches_Naive_DN"	"0"	"1"	1	"Up signature"
"T.8Nve.MLN.T.8Nve.Sp_CD8_MesentericLN_Naive_vs_CD8_Spleen_Naive_UP"	"0"	"1"	1	"Up signature"
"T.8Nve.MLN.T.8Nve.Sp_CD8_MesentericLN_Naive_vs_CD8_Spleen_Naive_DN"	"0.004149377593361"	"0.629924989561241"	1	"Up signature"
"T.8Nve.PP.T.8Nve.Sp_CD8_PeyersPatches_Naive_vs_CD8_Spleen_Naive_UP"	"0"	"1"	1	"Up signature"
"T.8Nve.PP.T.8Nve.Sp_CD8_PeyersPatches_Naive_vs_CD8_Spleen_Naive_DN"	"0"	"1"	1	"Up signature"
"T.8Nve.Sp.T.8Mem.Sp_CD8_Spleen_Naive_vs_CD8_Spleen_MemoryPhenotype_UP"	"0.00427350427350427"	"0.614358092930652"	1	"Up signature"
"T.8Nve.Sp.T.8Mem.Sp_CD8_Spleen_Naive_vs_CD8_Spleen_MemoryPhenotype_DN"	"0.0108695652173913"	"0.141182573147921"	0.967396318419749	"Up signature"
"T.8SP24..Th.T.8SP24int.Th_CD8_SinglePositiveMature_vs_CD8_SinglePositiveSemimature_UP"	"0.0138888888888889"	"0.0534898874746978"	0.80617912422328	"Up signature"
"T.8SP24..Th.T.8SP24int.Th_CD8_SinglePositiveMature_vs_CD8_SinglePositiveSemimature_DN"	"0"	"1"	1	"Up signature"
"T.DPbl.Th.T.DPsm.Th_TCellPrecursor_DoublePositiveBlast_Thyme_vs_TCellPrecursor_DoublePositiveSmallResting_Thyme_UP"	"0.00448430493273543"	"0.588581878672947"	1	"Up signature"
"T.DPbl.Th.T.DPsm.Th_TCellPrecursor_DoublePositiveBlast_Thyme_vs_TCellPrecursor_DoublePositiveSmallResting_Thyme_DN"	"0.00869565217391304"	"0.23694974687416"	0.967396318419749	"Up signature"
"Tgd.Sp.Tgd.Th_Thymic_TCR_GammaDelta_Spleen_vs_Thymic_TCR_GammaDelta_Thymus_UP"	"0.0120481927710843"	"0.0863599918983908"	0.80617912422328	"Up signature"
"Tgd.Sp.Tgd.Th_Thymic_TCR_GammaDelta_Spleen_vs_Thymic_TCR_GammaDelta_Thymus_DN"	"0"	"1"	1	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24ahi.Th_Thymic_Vg1_Vd6_Immature_vs_Thymic_Vg1_Immature_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24ahi.Th_Thymic_Vg1_Vd6_Immature_vs_Thymic_Vg1_Immature_DN"	"0.00909090909090909"	"0.202948988014311"	0.967396318419749	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24alo.Th.1_Thymic_Vg1_Immature_vs_Thymic_Vg1_Mature_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24alo.Th.1_Thymic_Vg1_Immature_vs_Thymic_Vg1_Mature_DN"	"0.0184331797235023"	"0.010852840461589"	0.559651763418287	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24alo.Th_Thymic_Vg1_Vd6_Immature_vs_Thymic_Vg1_Vd6_Mature_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg1.vd6.24ahi.Th.Tgd.vg1.vd6.24alo.Th_Thymic_Vg1_Vd6_Immature_vs_Thymic_Vg1_Vd6_Mature_DN"	"0.014018691588785"	"0.0517368360189043"	0.80617912422328	"Up signature"
"Tgd.vg1.vd6.24alo.Th.Tgd.vg1.vd6.24alo.Th_Thymic_Vg1_Vd6_Mature_vs_Thymic_Vg1_Vd6_Mature_UP"	"0.00454545454545455"	"0.58126192404772"	1	"Up signature"
"Tgd.vg1.vd6.24alo.Th.Tgd.vg1.vd6.24alo.Th_Thymic_Vg1_Vd6_Mature_vs_Thymic_Vg1_Vd6_Mature_DN"	"0"	"1"	1	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg2.24ahi.Th_FetalThymus_Vg2_Immature_DN_vs_Thymic_Vg2_Immature_UP"	"0.0048780487804878"	"0.542691239822248"	1	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg2.24ahi.Th_FetalThymus_Vg2_Immature_DN_vs_Thymic_Vg2_Immature_DN"	"0.00938967136150235"	"0.200764189719168"	0.967396318419749	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg2.24alo.Th_FetalThymus_Vg2_Immature_DN_vs_Thymic_Vg2_Mature_UP"	"0.00418410041841004"	"0.625541659347218"	1	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg2.24alo.Th_FetalThymus_Vg2_Immature_DN_vs_Thymic_Vg2_Mature_DN"	"0"	"1"	1	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg3.24ahi.e17.Th_FetalThymus_Vg2_ImmatureDN_vs_FetalThymus_DEC_Precursor_ImmatureDN_UP"	"0.00829875518672199"	"0.260574196364045"	0.967396318419749	"Up signature"
"Tgd.vg2.24ahi.e17.Th.Tgd.vg3.24ahi.e17.Th_FetalThymus_Vg2_ImmatureDN_vs_FetalThymus_DEC_Precursor_ImmatureDN_DN"	"0.0100502512562814"	"0.171544928229324"	0.967396318419749	"Up signature"
"Tgd.vg2.24ahi.Th.Tgd.vg2.24alo.Th_Thymic_Vg2_Immature_vs_Thymic_Vg2_Mature_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg2.24ahi.Th.Tgd.vg2.24alo.Th_Thymic_Vg2_Immature_vs_Thymic_Vg2_Mature_DN"	"0.00431034482758621"	"0.609793010008107"	1	"Up signature"
"Tgd.vg2.24ahi.Th.Tgd.vg3.24ahi.e17.Th_Thymic_Vg2_Immature_vs_Tymic_Vg2_Mature_UP"	"0.00836820083682008"	"0.25627310492556"	0.967396318419749	"Up signature"
"Tgd.vg2.24ahi.Th.Tgd.vg3.24ahi.e17.Th_Thymic_Vg2_Immature_vs_Tymic_Vg2_Mature_DN"	"0.0112359550561798"	"0.129401962344311"	0.948711857898209	"Up signature"
"Tgd.vg2.24alo.Th.Tgd.vg3.24alo.e17.Th_Thymic_Vg2_Mature_vs_FetalThymus_DEC_Precursor_MatureDN_UP"	"0.0120481927710843"	"0.0863599918983908"	0.80617912422328	"Up signature"
"Tgd.vg2.24alo.Th.Tgd.vg3.24alo.e17.Th_Thymic_Vg2_Mature_vs_FetalThymus_DEC_Precursor_MatureDN_DN"	"0.00847457627118644"	"0.249825066590875"	0.967396318419749	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.1_Spleen_Vg2_Activated_vs_Spleen_Resting_UP"	"0.0263157894736842"	"0.00140636146216291"	0.206638808810402	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.1_Spleen_Vg2_Activated_vs_Spleen_Resting_DN"	"0"	"1"	1	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp_Spleen_Vg2_Activated_vs_Spleen_Vg2_Resting_UP"	"0.00411522633744856"	"0.634257713847899"	1	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp_Spleen_Vg2_Activated_vs_Spleen_Vg2_Resting_DN"	"0.00431034482758621"	"0.609793010008107"	1	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.TCRbko.1_Spleen_Activated_vs_Spleen_Aberrant_Activated_UP"	"0.008"	"0.269679710750941"	0.967396318419749	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.TCRbko.1_Spleen_Activated_vs_Spleen_Aberrant_Activated_DN"	"0.0099009900990099"	"0.160061180406886"	0.967396318419749	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.TCRbko_Spleen_Vg2_Activated_vs_Spleen_Aberrant_Vg2_Resting_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg2..act.Sp.Tgd.vg2..Sp.TCRbko_Spleen_Vg2_Activated_vs_Spleen_Aberrant_Vg2_Resting_DN"	"0.00854700854700855"	"0.234806559232872"	0.967396318419749	"Up signature"
"Tgd.vg3.24ahi.e17.Th.Tgd.vg3.24alo.e17.Th_FetalThymus_DEC_Precursor_Immature_DN_vs_FetalThymus_DEC_Precursor_Mature_DN_UP"	"0.00869565217391304"	"0.23694974687416"	0.967396318419749	"Up signature"
"Tgd.vg3.24ahi.e17.Th.Tgd.vg3.24alo.e17.Th_FetalThymus_DEC_Precursor_Immature_DN_vs_FetalThymus_DEC_Precursor_Mature_DN_DN"	"0.00847457627118644"	"0.249825066590875"	0.967396318419749	"Up signature"
"Tgd.vg5..act.IEL.Tgd.vg5..IEL.1_IEL_Activated_vs_IEL_Resting_UP"	"0"	"1"	1	"Up signature"
"Tgd.vg5..act.IEL.Tgd.vg5..IEL.1_IEL_Activated_vs_IEL_Resting_DN"	"0.0224719101123595"	"0.00375944383564345"	0.326381357376479	"Up signature"
"Tgd.vg5..act.IEL.Tgd.vg5..IEL_IEL_Vg5_Activated_vs_IEL_Vg5_Resting_UP"	"0.00411522633744856"	"0.634257713847899"	1	"Up signature"
"Tgd.vg5..act.IEL.Tgd.vg5..IEL_IEL_Vg5_Activated_vs_IEL_Vg5_Resting_DN"	"0.00892857142857143"	"0.212182275303209"	0.967396318419749	"Up signature"
"Tcell_dysfunction_SKCM_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"Tcell_dysfunction_SKCM_DN"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_TNBC_UP"	"0.00492610837438424"	"0.537290666488987"	1	"Up signature"
"Tcell_dysfunction_TNBC_DN"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_NB_UP"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_NB_DN"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_AML_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"Tcell_dysfunction_AML_DN"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_UCEC_UP"	"0"	"1"	1	"Up signature"
"Tcell_dysfunction_UCEC_DN"	"0"	"1"	1	"Up signature"
"TIDE_dysfunctional_UP"	"0.0072992700729927"	"0.319070847143995"	0.967396318419749	"Up signature"
"TIDE_dysfunctional_DN"	"0"	"1"	1	"Up signature"
"COATES_MACROPHAGE_M1_VS_M2_UP"	"0"	"1"	1	"Up signature"
"COATES_MACROPHAGE_M1_VS_M2_DN"	"0"	"1"	1	"Up signature"
"Treg_Tumor_CRC_Adenocarcinoma_vs_Treg_Healthy_Tissue_CRC_Adenocarcinoma_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"Treg_Tumor_CRC_Adenocarcinoma_vs_Treg_Healthy_Tissue_CRC_Adenocarcinoma_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"Treg_Tumor_CRC_Adenocarcinoma_vs_Treg_Peripheral_Blood_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"Treg_Tumor_CRC_Adenocarcinoma_vs_Treg_Peripheral_Blood_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"Treg_Tumor_NSCLC_Adenocarcinoma_vs_Treg_Peripheral_Blood_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"Treg_Tumor_NSCLC_Adenocarcinoma_vs_Treg_Peripheral_Blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"Treg_Tumor_NSCLC_Squamous_Cell_Carcinoma_vs_Treg_Peripheral_Blood_UP"	"0.00746268656716418"	"0.318530427575349"	0.967396318419749	"Up signature"
"Treg_Tumor_NSCLC_Squamous_Cell_Carcinoma_vs_Treg_Peripheral_Blood_DN"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE70580_ILC1_vs_ILC2_ILC3_UP"	"0.00947867298578199"	"0.196550216650857"	0.967396318419749	"Up signature"
"GSE70580_ILC1_vs_ILC2_ILC3_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE70580_ILC2_vs_ILC1_ILC3_UP"	"0.0271739130434783"	"0.000573179996739994"	0.157013545925206	"Up signature"
"GSE70580_ILC2_vs_ILC1_ILC3_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE70580_ILC3_vs_ILC1_ILC2_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE70580_ILC3_vs_ILC1_ILC2_DN"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE70580_NK_vs_ILC1_ILC2_ILC3_UP"	"0.0192307692307692"	"0.0139468859599337"	0.567271493517391	"Up signature"
"GSE70580_NK_vs_ILC1_ILC2_ILC3_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE24759_mature_Bcell_vs_naive_Bcell_blood_UP"	"0.0072463768115942"	"0.323034859029964"	0.96757104103753	"Up signature"
"GSE24759_mature_Bcell_vs_naive_Bcell_blood_DN"	"0"	"1"	1	"Up signature"
"GSE24759_myeloid_DC_vs_common_myeloid_progenitor_blood_UP"	"0.00869565217391304"	"0.23694974687416"	0.967396318419749	"Up signature"
"GSE24759_myeloid_DC_vs_common_myeloid_progenitor_blood_DN"	"0"	"1"	1	"Up signature"
"GSE53163_DC_treated_IL1_IFNG_vs_DC_control_UP"	"0.00401606425702811"	"0.646957980031997"	1	"Up signature"
"GSE53163_DC_treated_IL1_IFNG_vs_DC_control_DN"	"0.00436681222707424"	"0.602845293549952"	1	"Up signature"
"GSE53163_DC_treated_IL1_vs_DC_control_UP"	"0"	"1"	1	"Up signature"
"GSE53163_DC_treated_IL1_vs_DC_control_DN"	"0.00413223140495868"	"0.63209764128593"	1	"Up signature"
"GSE85260_Macrophage_IL10_vs_Macrophage_IL4_UP"	"0.00775193798449612"	"0.286523774474198"	0.967396318419749	"Up signature"
"GSE85260_Macrophage_IL10_vs_Macrophage_IL4_DN"	"0"	"1"	1	"Up signature"
"Casseta_TumorEducatedMonocyte_vs_Monocyte_BRCA_UP"	"0.004149377593361"	"0.629924989561241"	1	"Up signature"
"Casseta_TumorEducatedMonocyte_vs_Monocyte_BRCA_DN"	"0.00384615384615385"	"0.669122379322312"	1	"Up signature"
"Casseta_TumorEducatedMonocyte_vs_Monocyte_ENCA_UP"	"0.00833333333333333"	"0.25842346181824"	0.967396318419749	"Up signature"
"Casseta_TumorEducatedMonocyte_vs_Monocyte_ENCA_DN"	"0.0114942528735632"	"0.100021288980269"	0.80617912422328	"Up signature"
"Casseta_NonClassicalActivated_Monocyte_BRCA_vs_healthy_monocyte_UP"	"0"	"1"	1	"Up signature"
"Casseta_NonClassicalActivated_Monocyte_BRCA_vs_healthy_monocyte_DN"	"0.00934579439252336"	"0.188898625569966"	0.967396318419749	"Up signature"
"Casseta_NonClassicalActivated_Monocyte_ENCA_vs_healthy_monocyte_UP"	"0"	"1"	1	"Up signature"
"Casseta_NonClassicalActivated_Monocyte_ENCA_vs_healthy_monocyte_DN"	"0.00684931506849315"	"0.353938407004472"	1	"Up signature"
"Casseta_TumorAssociatedMacrophage_vs_ResidentMacrophage_in_BRCA_UP"	"0.00440528634361234"	"0.598145858051496"	1	"Up signature"
"Casseta_TumorAssociatedMacrophage_vs_ResidentMacrophage_in_BRCA_DN"	"0.00409836065573771"	"0.636405279057731"	1	"Up signature"
"Casseta_TumorAssociatedMacrophage_vs_ResidentMacrophage_in_ENCA_UP"	"0.010989010989011"	"0.137229547335437"	0.967396318419749	"Up signature"
"Casseta_TumorAssociatedMacrophage_vs_ResidentMacrophage_in_ENCA_DN"	"0"	"1"	1	"Up signature"
"GSE104174_SSc_GPL16791_Macrophages_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE104174_SSc_GPL16791_Macrophages_DN"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE108497_SLE_GPL10558_Whole_blood_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE108497_SLE_GPL10558_Whole_blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE110169_RA_GPL13667_Peripheral_blood_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE110169_RA_GPL13667_Peripheral_blood_DN"	"0"	"1"	1	"Up signature"
"GSE110169_SLE_GPL13667_Peripheral_blood_UP"	"0.0264150943396226"	"0.000152597387258793"	0.0511487367418067	"Up signature"
"GSE110169_SLE_GPL13667_Peripheral_blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE110174_SLE_GPL13158_Peripheral_blood_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE110174_SLE_GPL13158_Peripheral_blood_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE117931_SSc_GPL14951_GPL13534_PBMCs_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE117931_SSc_GPL14951_GPL13534_PBMCs_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE11907_SLE_GPL96_PBMCs_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE11907_SLE_GPL96_PBMCs_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE11907_SLE_GPL97_PBMCs_UP"	"0.0150375939849624"	"0.0514911954099273"	0.80617912422328	"Up signature"
"GSE11907_SLE_GPL97_PBMCs_DN"	"0.00746268656716418"	"0.307040965997986"	0.967396318419749	"Up signature"
"GSE11907_T1D_GPL96_PBMCs_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE11907_T1D_GPL96_PBMCs_DN"	"0"	"1"	1	"Up signature"
"GSE11907_T1D_GPL97_PBMCs_UP"	"0"	"1"	1	"Up signature"
"GSE11907_T1D_GPL97_PBMCs_DN"	"0"	"1"	1	"Up signature"
"GSE12021_RA_GPL96_Synovial_membrane_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE12021_RA_GPL96_Synovial_membrane_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE12021_RA_GPL97_Synovial_membrane_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE12021_RA_GPL97_Synovial_membrane_DN"	"0"	"1"	1	"Up signature"
"GSE23117_SjS_GPL570_Salivary_gland_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE23117_SjS_GPL570_Salivary_gland_DN"	"0"	"1"	1	"Up signature"
"GSE24706_SLE_GPL6884_PBMCs_UP"	"0.0225563909774436"	"0.00103934008583718"	0.157013545925206	"Up signature"
"GSE24706_SLE_GPL6884_PBMCs_DN"	"0.00460829493087558"	"0.573813573257832"	1	"Up signature"
"GSE38351_RA_GPL570_Monocytes_UP"	"0"	"1"	1	"Up signature"
"GSE38351_RA_GPL570_Monocytes_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE38351_RA_GPL96_Monocytes_UP"	"0.00462962962962963"	"0.571301874581771"	1	"Up signature"
"GSE38351_RA_GPL96_Monocytes_DN"	"0"	"1"	1	"Up signature"
"GSE38351_SLE_GPL96_Monocytes_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE38351_SLE_GPL96_Monocytes_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE40611_SjS_GPL570_Parotid_gland_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE40611_SjS_GPL570_Parotid_gland_DN"	"0"	"1"	1	"Up signature"
"GSE45291_RA_GPL13158_Whole_blood_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE45291_RA_GPL13158_Whole_blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE45291_SLE_GPL13158_Whole_blood_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE45291_SLE_GPL13158_Whole_blood_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE50772_SLE_GPL570_PBMCs_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE50772_SLE_GPL570_PBMCs_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE51092_SjS_GPL6884_PBMCs_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE51092_SjS_GPL6884_PBMCs_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE55235_RA_GPL96_Synovial_membrane_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE55235_RA_GPL96_Synovial_membrane_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE55457_RA_GPL96_Synovial_membrane_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE55457_RA_GPL96_Synovial_membrane_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE56649_RA_GPL570_T_cells_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE56649_RA_GPL570_T_cells_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE61635_SLE_GPL570_Whole_blood_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE61635_SLE_GPL570_Whole_blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE65391_SLE_GPL10558_Whole_blood_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE65391_SLE_GPL10558_Whole_blood_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE72509_SLE_GPL16791_Whole_blood_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE72509_SLE_GPL16791_Whole_blood_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE77298_RA_GPL570_Synovial_membrane_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE77298_RA_GPL570_Synovial_membrane_DN"	"0"	"1"	1	"Up signature"
"GSE80183_SLE_GPL11154_PBLs_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE80183_SLE_GPL11154_PBLs_DN"	"0.00531914893617021"	"0.494731381441926"	1	"Up signature"
"GSE82221_SLE_GPL10558_GPL13534_PBMCs_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE82221_SLE_GPL10558_GPL13534_PBMCs_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE84844_SjS_GPL570_Whole_blood_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE84844_SjS_GPL570_Whole_blood_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE89408_RA_GPL11154_Synovial_membrane_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE89408_RA_GPL11154_Synovial_membrane_DN"	"0"	"1"	1	"Up signature"
"GSE90081_RA_GPL11154_PBMCs_UP"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
